ProductId,Date,Sales,COGS,Gross Margin,Marketing,Total Expenses,Profit,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
9,2023-07-01,167,76,93,28,57,44,613,40,50,80,130,860
10,2023-07-01,131,60,72,18,36,46,1070,40,40,60,100,959
11,2023-07-01,86,35,52,9,19,44,894,50,30,60,90,959
13,2023-07-01,51,20,31,5,15,21,814,20,20,30,50,860
5,2023-07-01,112,47,66,42,66,-7,622,20,40,70,110,475
6,2023-07-01,99,43,57,14,38,22,388,20,40,50,90,860
2,2023-07-01,223,90,135,29,56,104,1148,90,80,130,210,203
8,2023-07-01,114,50,65,16,27,50,587,30,30,50,80,352
9,2023-07-01,132,59,74,22,51,26,403,30,40,60,100,352
10,2023-07-01,187,86,103,26,45,76,1081,50,60,80,140,239
11,2023-07-01,109,45,65,12,22,57,885,50,40,70,110,772
13,2023-07-01,143,59,85,16,25,80,870,70,60,90,150,239
5,2023-07-01,294,124,173,112,131,44,717,60,110,180,290,239
6,2023-07-01,225,97,130,32,55,98,575,80,90,130,220,754
2,2023-07-01,283,114,172,37,63,144,822,120,100,170,270,305
3,2023-07-01,333,141,195,43,61,178,692,130,130,180,310,754
9,2023-07-01,114,51,64,19,49,15,419,20,30,50,80,774
11,2023-07-01,56,23,34,6,17,22,868,30,20,40,60,413
13,2023-07-01,44,18,26,5,16,12,486,20,10,30,40,774
5,2023-07-01,110,39,72,36,60,10,560,20,30,70,100,413
7,2023-07-01,288,145,146,40,60,112,1304,100,130,150,280,339
2,2023-07-01,659,52,613,17,46,778,-1493,560,40,590,630,978
9,2023-07-01,81,36,46,13,43,0,252,10,20,40,60,603
11,2023-07-01,60,25,36,7,18,23,854,30,20,40,60,603
13,2023-07-01,43,0,43,0,11,43,559,30,0,40,40,603
5,2023-07-01,140,59,82,53,77,-1,338,10,50,80,130,603
7,2023-07-01,88,40,49,15,46,0,219,10,30,50,80,603
1,2023-07-01,150,61,90,19,38,68,329,70,50,90,140,603
2,2023-07-01,159,64,96,21,49,59,467,60,60,90,150,603
9,2023-07-01,786,270,523,102,126,536,1781,310,200,410,610,516
10,2023-07-01,196,260,-62,80,95,-226,3076,-110,190,-40,150,914
11,2023-07-01,309,127,185,35,44,190,1007,160,130,200,330,212
12,2023-07-01,254,104,152,29,38,153,952,120,110,160,270,914
13,2023-07-01,228,94,136,26,35,135,608,120,90,150,240,631
5,2023-07-01,76,162,-85,147,168,-367,2321,-240,150,-80,70,347
7,2023-07-01,541,266,280,74,91,251,1355,190,250,280,530,631
2,2023-07-01,904,364,548,127,166,511,2654,370,340,520,860,716
8,2023-07-01,105,46,60,15,26,44,587,40,40,60,100,337
9,2023-07-01,167,76,93,28,58,43,613,40,70,90,160,985
2,2023-07-01,98,40,59,11,21,50,843,50,50,70,120,337
3,2023-07-01,143,59,85,16,25,80,870,90,70,110,180,504
4,2023-07-01,112,47,66,42,67,-8,-395,0,40,50,90,225
5,2023-07-01,103,39,65,12,33,41,380,30,30,50,80,318
6,2023-07-01,89,36,54,11,31,29,462,20,30,40,70,225
8,2023-07-01,60,25,36,7,18,23,854,20,20,30,50,505
9,2023-07-01,74,34,41,10,29,14,1010,20,30,40,70,505
2,2023-07-01,159,64,96,21,48,61,467,70,80,120,200,505
3,2023-07-01,167,120,49,37,56,-15,1334,10,150,60,210,505
4,2023-07-01,88,40,49,15,45,1,-258,10,30,40,70,505
5,2023-07-01,140,59,82,53,77,-1,338,0,50,70,120,505
6,2023-07-01,102,44,59,14,38,25,258,20,30,50,80,505
8,2023-07-01,132,59,74,22,51,26,403,30,50,80,130,580
9,2023-07-01,294,124,173,112,131,44,717,60,110,180,290,405
2,2023-07-01,93,41,53,13,23,39,592,40,50,60,110,580
3,2023-07-01,56,23,34,6,17,22,868,40,20,50,70,918
4,2023-07-01,333,141,195,43,62,177,-942,110,120,160,280,405
5,2023-07-01,44,18,26,5,16,12,486,20,10,20,30,918
6,2023-07-01,283,114,172,37,64,142,822,100,90,150,240,405
8,2023-07-01,109,47,63,15,40,28,420,30,40,60,100,214
9,2023-07-01,84,34,51,10,30,26,432,30,30,50,80,254
2,2023-07-01,562,260,307,80,94,284,1319,290,320,380,700,972
3,2023-07-01,197,87,112,28,38,98,564,110,100,140,240,806
4,2023-07-01,130,52,79,17,46,41,-456,40,40,70,110,682
5,2023-07-01,254,104,152,29,37,155,952,120,80,140,220,979
6,2023-07-01,228,94,136,26,35,135,608,90,80,110,190,254
12,2023-07-01,102,44,59,14,39,23,258,30,20,50,70,801
13,2023-07-01,88,40,49,15,45,1,219,20,20,40,60,435
8,2023-07-01,150,61,90,19,39,66,329,60,50,80,130,435
9,2023-07-01,159,64,96,21,48,61,467,60,50,90,140,435
10,2023-07-01,167,120,49,37,57,-17,1334,-10,100,40,140,801
11,2023-07-01,140,59,82,53,76,0,338,10,30,60,90,801
1,2023-07-01,131,60,72,18,37,44,1070,60,70,90,160,801
2,2023-07-01,99,43,57,14,38,22,388,40,50,70,120,435
3,2023-07-01,167,76,93,28,58,43,613,70,90,120,210,435
4,2023-07-01,95,39,57,10,20,50,845,50,30,60,90,435
5,2023-07-01,105,46,60,15,26,44,587,40,40,60,100,435
6,2023-07-01,86,35,52,9,20,43,894,40,30,50,80,435
12,2023-07-01,228,94,136,26,35,135,608,80,60,90,150,707
13,2023-07-01,130,52,79,17,46,41,668,20,30,50,80,949
8,2023-07-01,309,127,185,35,43,192,1007,150,100,170,270,619
9,2023-07-01,562,260,307,80,95,283,1319,200,220,270,490,714
10,2023-07-01,197,87,112,28,37,99,564,70,70,100,170,909
11,2023-07-01,254,104,152,29,37,155,952,100,60,110,170,619
1,2023-07-01,86,154,-67,49,66,-190,1832,-150,190,-90,100,661
2,2023-07-01,904,364,548,127,166,511,2654,530,450,690,1140,650
3,2023-07-01,200,238,-36,78,113,-217,2797,-150,290,-40,250,909
4,2023-07-01,527,266,266,74,92,230,1819,170,250,260,510,213
5,2023-07-01,384,162,225,147,167,62,943,60,150,220,370,408
6,2023-07-01,672,291,387,96,119,357,1742,260,270,380,650,562
11,2023-07-01,672,291,387,96,120,356,1742,190,190,270,460,702
12,2023-07-01,527,266,266,74,91,232,1819,130,170,190,360,702
13,2023-07-01,27,270,-270,102,126,-522,5230,-250,170,-170,0,775
8,2023-07-01,384,162,225,147,167,62,943,70,130,210,340,702
9,2023-07-01,562,238,329,78,113,287,1190,200,200,290,490,702
10,2023-07-01,373,154,222,49,67,207,833,150,130,200,330,702
2,2023-07-01,81,36,46,13,44,-1,252,20,40,60,100,775
3,2023-07-01,74,34,41,10,30,12,1010,30,40,50,90,702
4,2023-07-01,43,0,43,0,10,44,559,30,0,40,40,775
5,2023-07-01,60,25,36,7,18,23,854,20,20,30,50,702
6,2023-07-01,49,20,29,5,16,17,808,20,10,30,40,775
11,2023-07-01,44,18,26,5,16,12,486,10,10,10,20,503
12,2023-07-01,283,114,172,37,63,144,822,80,70,120,190,541
13,2023-07-01,333,141,195,43,61,178,692,90,90,130,220,541
8,2023-07-01,73,30,44,8,19,33,829,40,20,40,60,503
9,2023-07-01,93,41,53,13,24,37,592,30,30,50,80,503
1,2023-07-01,94,39,56,36,61,-14,517,20,40,70,110,503
2,2023-07-01,93,39,55,12,51,0,478,20,40,70,110,541
3,2023-07-01,84,34,51,10,31,25,432,40,40,60,100,541
4,2023-07-01,114,51,64,19,48,17,419,30,40,70,110,971
5,2023-07-01,109,47,63,15,40,28,420,30,40,60,100,503
6,2023-07-01,288,145,146,40,60,112,1304,90,130,140,270,503
11,2023-07-01,103,39,65,12,33,40,380,30,20,50,70,360
12,2023-07-01,89,36,54,11,32,28,462,30,20,40,60,509
13,2023-07-01,112,47,66,42,66,-7,622,0,30,40,70,360
8,2023-07-01,223,90,135,29,56,104,1148,80,70,120,190,425
9,2023-07-01,98,40,59,11,20,51,843,50,30,50,80,425
2,2023-07-01,209,86,125,27,46,104,463,120,100,160,260,253
3,2023-07-01,294,124,173,112,132,43,717,100,150,220,370,206
4,2023-07-01,114,50,65,16,27,50,587,50,40,70,110,206
5,2023-07-01,132,59,74,22,52,25,403,20,50,70,120,360
6,2023-07-01,187,86,103,26,44,77,1081,70,80,100,180,360
8,2023-08-01,288,145,146,40,60,113,1292,80,120,130,250,719
9,2023-08-01,88,37,52,33,58,-14,513,0,30,40,70,719
10,2023-08-01,107,46,62,15,39,28,415,30,30,60,90,303
11,2023-08-01,108,49,60,18,47,12,414,10,40,50,90,720
12,2023-08-01,90,41,50,12,32,22,1046,20,30,50,80,720
13,2023-08-01,154,68,87,22,32,73,587,50,50,80,130,720
1,2023-08-01,298,123,178,34,42,184,941,140,130,180,310,720
2,2023-08-01,119,52,68,17,27,54,554,50,50,70,120,970
3,2023-08-01,320,132,191,36,44,199,994,160,130,200,330,720
5,2023-08-01,243,100,145,28,37,145,598,130,110,170,280,719
6,2023-08-01,130,52,79,17,46,41,662,50,60,90,150,720
8,2023-08-01,298,123,178,34,43,182,941,140,100,160,260,815
9,2023-08-01,119,52,68,17,27,54,554,40,40,60,100,312
10,2023-08-01,320,132,191,36,45,197,994,140,110,170,280,312
11,2023-08-01,243,100,145,28,37,145,598,100,80,130,210,312
12,2023-08-01,130,52,79,17,46,41,662,30,40,70,110,815
2,2023-08-01,463,196,271,64,100,225,1167,190,200,290,490,224
3,2023-08-01,373,154,222,49,67,207,817,170,160,230,390,309
5,2023-08-01,681,295,392,97,121,362,1714,340,340,470,810,773
6,2023-08-01,527,266,266,74,92,230,1797,220,300,320,620,847
8,2023-08-01,681,295,392,97,121,362,1714,250,250,350,600,515
9,2023-08-01,373,154,222,49,66,208,817,150,130,200,330,515
11,2023-08-01,527,266,266,74,92,230,1797,150,220,240,460,319
12,2023-08-01,626,284,348,107,131,286,1809,180,240,310,550,515
1,2023-08-01,62,25,38,7,18,26,851,30,20,40,60,319
2,2023-08-01,89,41,49,12,32,21,1007,20,40,50,90,319
3,2023-08-01,32,14,18,4,16,1,602,10,10,20,30,641
5,2023-08-01,57,23,35,6,16,25,806,30,20,40,60,563
6,2023-08-01,43,0,43,0,11,43,516,40,0,50,50,563
8,2023-08-01,150,63,88,57,80,3,332,20,50,80,130,636
9,2023-08-01,138,120,19,37,56,-57,1439,-20,100,20,120,816
11,2023-08-01,104,45,60,14,38,26,253,30,30,60,90,573
12,2023-08-01,64,29,36,11,42,-12,215,-10,20,30,50,314
13,2023-08-01,85,38,48,14,44,1,248,0,30,40,70,573
2,2023-08-01,159,72,88,27,57,37,606,40,70,90,160,660
3,2023-08-01,109,50,60,15,33,33,1064,30,50,60,110,417
5,2023-08-01,82,34,49,9,19,40,890,40,30,60,90,636
6,2023-08-01,79,32,48,8,19,39,841,50,30,60,90,573
8,2023-08-01,41,16,25,4,15,12,484,20,10,20,30,513
9,2023-08-01,55,22,33,6,16,22,865,30,10,30,40,513
11,2023-08-01,283,114,172,37,64,142,810,100,90,160,250,614
12,2023-08-01,275,116,161,35,54,142,678,100,90,150,240,419
6,2023-08-01,108,49,60,18,48,11,414,20,50,70,120,216
1,2023-08-01,107,46,62,15,40,26,415,40,40,70,110,419
2,2023-08-01,84,34,51,10,30,26,428,30,30,50,80,330
3,2023-08-01,88,37,52,33,59,-15,513,10,30,60,90,513
5,2023-08-01,288,145,146,40,60,112,1292,120,160,180,340,513
8,2023-08-01,125,47,79,14,35,57,366,50,40,70,110,414
9,2023-08-01,153,63,91,17,26,87,864,70,50,80,130,262
11,2023-08-01,89,36,54,11,32,28,458,10,30,40,70,715
12,2023-08-01,104,44,61,39,63,-10,617,10,30,60,90,715
6,2023-08-01,68,30,39,9,20,25,581,30,30,50,80,262
1,2023-08-01,139,63,77,23,52,29,397,30,60,80,140,414
2,2023-08-01,314,133,184,120,139,48,705,60,140,190,330,920
3,2023-08-01,229,99,132,32,55,101,565,90,100,140,240,715
5,2023-08-01,224,103,123,31,49,97,1073,100,110,150,260,715
9,2023-08-01,159,72,88,27,56,39,606,30,50,70,120,959
10,2023-08-01,109,50,60,15,33,33,1064,30,30,50,80,475
11,2023-08-01,82,34,49,9,20,39,890,40,30,50,80,959
13,2023-08-01,47,19,28,5,15,17,811,20,20,30,50,203
5,2023-08-01,104,44,61,39,64,-11,617,10,40,60,100,475
6,2023-08-01,97,42,56,13,37,22,384,20,40,50,90,203
2,2023-08-01,223,90,135,29,56,104,1139,90,80,130,210,203
8,2023-08-01,68,30,39,9,20,25,581,20,20,30,50,786
9,2023-08-01,139,63,77,23,53,28,397,30,40,60,100,727
10,2023-08-01,224,103,123,31,49,97,1073,70,70,100,170,850
11,2023-08-01,113,46,68,12,22,61,880,60,40,80,120,954
13,2023-08-01,153,63,91,17,26,87,864,80,60,100,160,904
5,2023-08-01,314,133,184,120,139,48,705,60,120,190,310,941
6,2023-08-01,229,99,132,32,55,101,565,80,90,130,220,904
2,2023-08-01,283,114,172,37,63,144,810,120,100,170,270,954
3,2023-08-01,275,116,161,35,55,141,678,100,110,150,260,561
9,2023-08-01,108,49,60,18,47,12,414,20,30,50,80,978
11,2023-08-01,55,22,33,6,16,22,865,20,20,30,50,508
13,2023-08-01,41,16,25,4,15,12,484,20,10,30,40,781
5,2023-08-01,104,37,68,33,58,8,540,20,30,70,100,339
7,2023-08-01,288,145,146,40,60,113,1292,100,130,150,280,857
2,2023-08-01,658,52,612,17,46,777,-2033,560,40,590,630,617
9,2023-08-01,85,38,48,14,44,1,248,10,20,40,60,603
11,2023-08-01,62,25,38,7,17,28,851,30,20,40,60,603
13,2023-08-01,43,0,43,0,11,43,516,30,0,40,40,603
5,2023-08-01,150,63,88,57,81,1,332,10,60,80,140,603
7,2023-08-01,64,29,36,11,42,-12,215,0,20,40,60,603
1,2023-08-01,150,61,90,19,39,66,322,70,50,90,140,603
2,2023-08-01,159,64,96,21,48,61,460,60,60,90,150,603
9,2023-08-01,647,284,369,107,130,316,1565,180,210,290,500,212
10,2023-08-01,123,311,-187,96,109,-420,3422,-230,230,-140,90,718
11,2023-08-01,320,132,191,36,44,199,994,170,130,210,340,646
12,2023-08-01,298,123,178,34,42,184,941,150,130,190,320,716
13,2023-08-01,243,100,145,28,37,145,598,130,100,160,260,845
5,2023-08-01,77,173,-95,156,176,-392,2615,-260,160,-90,70,212
7,2023-08-01,538,266,277,74,91,247,1319,190,250,280,530,585
2,2023-08-01,902,364,546,127,166,508,2617,370,340,520,860,914
8,2023-08-01,174,77,99,25,35,84,581,70,70,100,170,504
9,2023-08-01,159,72,88,27,56,39,606,40,60,90,150,225
2,2023-08-01,117,48,70,13,22,63,839,60,60,80,140,504
3,2023-08-01,153,63,91,17,26,87,864,100,70,120,190,985
4,2023-08-01,104,44,61,39,63,-10,-508,10,30,60,90,337
5,2023-08-01,125,47,79,14,35,57,366,40,40,60,100,318
6,2023-08-01,89,36,54,11,31,29,458,20,30,40,70,504
8,2023-08-01,62,25,38,7,18,26,851,30,20,40,60,505
9,2023-08-01,89,41,49,12,32,21,1007,20,30,50,80,505
2,2023-08-01,159,64,96,21,48,61,460,70,80,120,200,505
3,2023-08-01,138,120,19,37,57,-58,1439,-30,150,20,170,505
4,2023-08-01,64,29,36,11,41,-11,-347,0,20,30,50,505
5,2023-08-01,150,63,88,57,80,3,332,0,50,70,120,505
6,2023-08-01,104,45,60,14,39,25,253,30,30,60,90,505
8,2023-08-01,139,63,77,23,53,28,397,20,60,70,130,918
9,2023-08-01,314,133,184,120,140,47,705,60,120,190,310,405
2,2023-08-01,154,68,87,22,32,73,587,80,80,110,190,580
3,2023-08-01,55,22,33,6,16,22,865,30,20,40,60,918
4,2023-08-01,275,116,161,35,55,141,-1278,100,90,140,230,918
5,2023-08-01,41,16,25,4,14,14,484,20,10,20,30,580
6,2023-08-01,283,114,172,37,64,142,810,100,90,150,240,580
8,2023-08-01,107,46,62,15,40,26,415,30,40,60,100,817
9,2023-08-01,84,34,51,10,30,26,428,30,30,50,80,210
2,2023-08-01,672,311,367,96,109,345,1296,340,390,450,840,940
3,2023-08-01,119,52,68,17,27,54,554,70,60,90,150,469
4,2023-08-01,130,52,79,17,46,41,-587,40,40,70,110,817
5,2023-08-01,298,123,178,34,42,184,941,120,100,150,250,210
6,2023-08-01,243,100,145,28,37,145,598,110,80,130,210,469
11,2023-08-01,150,63,88,57,80,3,332,10,40,60,100,435
12,2023-08-01,104,45,60,14,38,26,253,30,20,50,70,435
13,2023-08-01,64,29,36,11,42,-12,215,10,10,30,40,435
8,2023-08-01,150,61,90,19,38,68,322,60,50,80,130,435
9,2023-08-01,159,64,96,21,48,61,460,60,50,90,140,435
10,2023-08-01,138,120,19,37,56,-57,1439,-30,100,20,120,801
1,2023-08-01,109,50,60,15,33,33,1064,40,60,70,130,435
2,2023-08-01,97,42,56,13,38,21,384,40,50,70,120,435
3,2023-08-01,159,72,88,27,57,37,606,60,90,110,200,801
4,2023-08-01,79,32,48,8,19,39,841,30,30,40,70,435
5,2023-08-01,174,77,99,25,34,86,581,60,70,90,160,435
6,2023-08-01,82,34,49,9,20,39,890,30,30,40,70,435
11,2023-08-01,298,123,178,34,42,184,941,100,80,120,200,805
12,2023-08-01,243,100,145,28,37,145,598,90,60,100,160,760
13,2023-08-01,130,52,79,17,46,41,662,20,30,50,80,650
8,2023-08-01,320,132,191,36,45,197,994,140,110,170,280,916
9,2023-08-01,672,311,367,96,110,344,1296,240,260,330,590,818
10,2023-08-01,119,52,68,17,28,52,554,40,40,60,100,213
1,2023-08-01,86,154,-67,49,67,-192,2105,-150,190,-90,100,858
2,2023-08-01,902,364,546,127,166,508,2617,520,450,680,1130,213
3,2023-08-01,165,196,-30,64,100,-189,3139,-140,240,-40,200,530
4,2023-08-01,527,266,266,74,92,230,1797,170,250,260,510,213
5,2023-08-01,408,173,239,156,176,69,927,60,160,230,390,951
6,2023-08-01,681,295,392,97,121,362,1714,250,280,370,650,909
11,2023-08-01,681,295,392,97,121,362,1714,190,190,270,460,702
12,2023-08-01,527,266,266,74,92,230,1797,130,170,190,360,702
13,2023-08-01,21,284,-284,107,131,-558,5807,-260,180,-180,0,775
8,2023-08-01,408,173,239,156,177,68,927,70,140,220,360,702
9,2023-08-01,463,196,271,64,100,225,1167,170,160,250,410,775
10,2023-08-01,373,154,222,49,67,207,817,150,130,200,330,775
2,2023-08-01,85,38,48,14,44,1,248,20,40,60,100,775
3,2023-08-01,89,41,49,12,31,22,1007,30,50,60,110,702
4,2023-08-01,43,0,43,0,10,44,516,30,0,40,40,775
5,2023-08-01,62,25,38,7,18,26,851,30,20,40,60,702
6,2023-08-01,57,23,35,6,17,23,806,20,20,30,50,775
11,2023-08-01,41,16,25,4,15,12,484,10,10,10,20,541
12,2023-08-01,283,114,172,37,63,144,810,80,70,120,190,541
13,2023-08-01,275,116,161,35,55,141,678,70,70,110,180,503
8,2023-08-01,61,25,37,7,17,26,826,30,20,30,50,971
9,2023-08-01,154,68,87,22,32,73,587,60,50,80,130,541
1,2023-08-01,88,37,52,33,59,-15,513,20,40,70,110,971
2,2023-08-01,113,47,67,15,55,11,474,40,50,90,140,971
3,2023-08-01,84,34,51,10,30,26,428,40,40,60,100,503
4,2023-08-01,108,49,60,18,47,12,414,20,40,60,100,541
5,2023-08-01,107,46,62,15,40,26,415,30,40,60,100,971
6,2023-08-01,288,145,146,40,60,112,1292,90,130,140,270,541
11,2023-08-01,125,47,79,14,34,58,366,30,30,50,80,425
12,2023-08-01,89,36,54,11,32,28,458,30,20,40,60,206
13,2023-08-01,104,44,61,39,64,-11,617,10,20,50,70,253
8,2023-08-01,223,90,135,29,56,104,1139,80,70,120,190,253
9,2023-08-01,117,48,70,13,23,62,839,50,40,60,100,360
2,2023-08-01,209,86,125,27,46,105,454,120,100,160,260,425
3,2023-08-01,314,133,184,120,140,47,705,100,160,230,390,360
4,2023-08-01,68,30,39,9,20,23,581,30,20,40,60,425
5,2023-08-01,139,63,77,23,53,28,397,20,60,70,130,360
6,2023-08-01,224,103,123,31,48,98,1073,90,90,120,210,425
8,2023-09-01,330,155,155,43,68,129,1280,90,130,140,270,303
9,2023-09-01,134,52,74,47,76,-3,509,20,40,70,110,970
10,2023-09-01,133,53,72,17,45,40,410,40,40,70,110,720
11,2023-09-01,109,45,57,17,50,10,409,10,30,50,80,719
12,2023-09-01,120,51,62,15,37,37,1042,20,40,50,90,719
13,2023-09-01,149,61,79,20,32,70,579,50,50,70,120,719
1,2023-09-01,322,123,179,34,45,199,928,140,130,180,310,970
2,2023-09-01,141,58,74,19,32,62,548,50,60,70,130,303
3,2023-09-01,261,100,145,28,39,157,981,120,100,150,250,720
5,2023-09-01,212,81,118,22,34,125,588,110,90,140,230,719
6,2023-09-01,160,60,90,19,51,58,656,60,60,110,170,970
8,2023-09-01,322,123,179,34,46,197,928,140,100,160,260,312
9,2023-09-01,141,58,74,19,31,64,548,50,40,70,110,312
10,2023-09-01,261,100,145,28,39,157,981,110,80,130,210,773
11,2023-09-01,212,81,118,22,34,125,588,80,60,110,170,630
12,2023-09-01,160,60,90,19,50,59,656,40,50,80,130,630
2,2023-09-01,412,162,225,53,96,191,1148,140,170,230,400,630
3,2023-09-01,318,122,176,39,61,171,801,140,120,190,310,847
5,2023-09-01,628,253,336,83,116,326,1686,280,290,400,690,309
6,2023-09-01,531,249,249,69,94,230,1775,210,280,300,580,773
8,2023-09-01,628,253,336,83,116,326,1686,210,210,300,510,319
9,2023-09-01,318,122,176,39,61,171,801,120,100,160,260,515
11,2023-09-01,531,249,249,69,94,230,1775,140,210,220,430,563
12,2023-09-01,716,302,370,114,147,331,1783,210,250,340,590,641
6,2023-09-01,46,0,43,0,11,47,473,40,0,50,50,712
1,2023-09-01,51,19,29,5,16,19,848,20,20,30,50,319
2,2023-09-01,77,33,39,10,32,10,1003,20,30,40,70,515
3,2023-09-01,37,15,20,4,17,4,600,10,10,20,30,319
5,2023-09-01,62,23,35,6,17,27,803,30,20,40,60,319
8,2023-09-01,113,44,62,40,69,-10,325,10,30,60,90,314
9,2023-09-01,123,104,11,32,55,-65,1574,-10,80,20,100,573
11,2023-09-01,97,39,52,12,39,19,248,20,30,50,80,573
12,2023-09-01,58,24,30,9,42,-18,212,-10,20,20,40,660
13,2023-09-01,97,40,51,15,49,3,244,10,30,50,80,314
6,2023-09-01,84,32,47,8,20,40,837,50,30,60,90,314
2,2023-09-01,160,67,83,25,58,37,599,30,70,80,150,573
3,2023-09-01,145,62,74,19,40,50,1059,50,60,80,140,816
5,2023-09-01,115,44,64,12,23,61,886,50,50,70,120,573
8,2023-09-01,53,20,30,5,16,21,482,30,10,30,40,513
9,2023-09-01,77,29,43,8,20,34,862,40,20,40,60,614
11,2023-09-01,265,99,150,32,63,129,798,70,80,130,210,614
12,2023-09-01,245,96,134,29,53,120,666,80,80,120,200,234
6,2023-09-01,109,45,57,17,51,9,409,30,50,70,120,419
1,2023-09-01,133,53,72,17,44,42,410,50,50,80,130,216
2,2023-09-01,114,43,64,13,35,43,424,40,40,70,110,614
3,2023-09-01,134,52,74,47,77,-4,509,20,50,80,130,614
5,2023-09-01,330,155,155,43,68,129,1280,130,170,190,360,440
8,2023-09-01,161,57,94,17,41,79,349,70,40,90,130,262
9,2023-09-01,134,51,75,14,25,74,857,60,40,70,110,414
11,2023-09-01,120,46,67,14,36,46,454,30,30,60,90,608
12,2023-09-01,159,62,87,56,85,3,612,10,50,80,130,715
6,2023-09-01,81,33,43,10,22,31,577,30,30,50,80,715
1,2023-09-01,159,67,82,25,59,34,391,30,70,80,150,608
2,2023-09-01,238,93,130,84,114,24,692,40,90,140,230,715
3,2023-09-01,212,85,114,28,56,86,555,70,90,110,200,414
5,2023-09-01,194,83,99,25,46,79,1063,80,90,120,210,920
9,2023-09-01,160,67,83,25,59,36,599,20,50,60,110,203
10,2023-09-01,145,62,74,19,41,49,1059,40,40,60,100,203
11,2023-09-01,115,44,64,12,23,61,886,50,40,70,110,860
13,2023-09-01,61,23,34,6,17,25,809,30,20,40,60,959
5,2023-09-01,159,62,87,56,85,3,612,20,50,90,140,203
6,2023-09-01,120,48,65,15,42,34,380,40,40,70,110,959
2,2023-09-01,275,103,155,33,64,135,1130,110,90,150,240,203
8,2023-09-01,81,33,43,10,22,31,577,20,20,30,50,727
9,2023-09-01,159,67,82,25,58,36,391,20,50,60,110,305
10,2023-09-01,194,83,99,25,46,79,1063,50,60,80,140,754
11,2023-09-01,93,35,52,9,20,47,875,50,30,60,90,561
13,2023-09-01,134,51,75,14,26,73,857,60,50,80,130,754
5,2023-09-01,238,93,130,84,113,25,692,40,80,130,210,754
6,2023-09-01,212,85,114,28,56,86,555,70,80,110,190,941
2,2023-09-01,265,99,150,32,64,128,798,100,90,140,230,352
3,2023-09-01,245,96,134,29,53,120,666,80,90,120,210,321
9,2023-09-01,109,45,57,17,51,9,409,10,30,40,70,774
11,2023-09-01,77,29,43,8,20,34,862,30,30,40,70,617
13,2023-09-01,53,20,30,5,17,19,482,20,20,30,50,617
5,2023-09-01,104,52,46,47,77,-46,520,-10,40,50,90,857
7,2023-09-01,330,155,155,43,68,129,1280,100,140,160,300,774
2,2023-09-01,614,60,516,19,51,690,-2572,460,50,490,540,774
9,2023-09-01,97,40,51,15,49,3,244,10,30,40,70,603
11,2023-09-01,51,19,29,5,17,18,848,20,20,30,50,603
13,2023-09-01,46,0,43,0,12,46,473,30,0,40,40,603
5,2023-09-01,113,44,62,40,69,-10,325,10,40,60,100,603
7,2023-09-01,58,24,30,9,42,-18,212,0,20,30,50,603
1,2023-09-01,128,49,71,15,38,49,315,50,40,70,110,603
2,2023-09-01,148,55,84,18,50,50,453,50,50,80,130,603
9,2023-09-01,577,302,239,114,147,137,1518,90,220,200,420,845
10,2023-09-01,119,251,-139,77,99,-353,3948,-180,190,-110,80,845
11,2023-09-01,261,100,145,28,39,157,981,130,100,160,260,845
12,2023-09-01,322,123,179,34,46,197,928,150,130,190,320,518
13,2023-09-01,212,81,118,22,34,125,588,100,80,130,210,718
5,2023-09-01,72,121,-53,110,144,-292,2932,-180,110,-50,60,518
7,2023-09-01,604,249,318,69,94,332,1286,240,230,320,550,516
2,2023-09-01,842,316,474,110,162,463,2580,320,300,450,750,516
8,2023-09-01,169,69,90,22,35,82,572,60,60,90,150,337
9,2023-09-01,160,67,83,25,58,37,599,30,60,80,140,985
2,2023-09-01,127,48,71,13,25,68,834,60,60,80,140,318
3,2023-09-01,134,51,75,14,25,74,857,70,60,90,150,504
4,2023-09-01,159,62,87,56,85,3,-613,0,50,70,120,318
5,2023-09-01,161,57,94,17,41,79,349,60,40,80,120,337
6,2023-09-01,120,46,67,14,36,46,454,40,30,60,90,337
8,2023-09-01,51,19,29,5,16,19,848,20,10,30,40,505
9,2023-09-01,77,33,39,10,31,12,1003,20,30,40,70,505
2,2023-09-01,148,55,84,18,50,50,453,70,60,110,170,505
3,2023-09-01,123,104,11,32,55,-65,1574,-40,130,10,140,505
4,2023-09-01,58,24,30,9,42,-18,-412,0,20,20,40,505
5,2023-09-01,113,44,62,40,70,-12,325,10,30,60,90,505
6,2023-09-01,97,39,52,12,39,19,248,10,30,40,70,505
8,2023-09-01,159,67,82,25,58,36,391,30,60,80,140,580
9,2023-09-01,238,93,130,84,114,24,692,40,80,130,210,405
2,2023-09-01,149,61,79,20,32,70,579,80,70,100,170,580
3,2023-09-01,77,29,43,8,20,34,862,50,30,60,90,580
4,2023-09-01,245,96,134,29,52,122,-1555,80,80,110,190,918
5,2023-09-01,53,20,30,5,17,19,482,30,10,30,40,580
6,2023-09-01,265,99,150,32,63,129,798,80,80,130,210,405
8,2023-09-01,133,53,72,17,45,40,410,40,50,70,120,682
9,2023-09-01,114,43,64,13,36,42,424,30,40,60,100,469
2,2023-09-01,582,251,295,77,98,292,1268,280,310,370,680,281
